0.0000	0.0000	8.4947	16.4489
13.6020	9.9356	0.0000	17.4487
0.0000	14.2211	8.0555	15.1379
0.0000	0.0000	6.5760	17.6163
0.0000	15.5124	16.3683	0.0000
13.5946	9.1452	13.8254	6.2885
12.8238	0.0000	11.5848	7.2270
8.9094	0.0000	0.0000	0.0000
19.8123	0.0000	10.6321	19.5846
17.9015	0.0000	13.3922	15.8051
0.0000	7.9811	0.0000	0.0000
19.9307	6.6265	0.0000	19.4295
14.9377	8.8984	13.1031	0.0000
5.8855	9.9530	0.0000	0.0000
5.9924	0.0000	11.6650	14.0494
6.7090	17.7290	0.0000	0.0000
0.0000	13.9982	0.0000	11.1160
0.0000	0.0000	15.5128	5.7829
0.0000	16.8507	0.0000	0.0000
7.9989	0.0000	10.5253	5.2576
14.3989	14.7576	6.4173	5.2154
0.0000	6.0227	14.5573	17.9693
0.0000	15.4153	0.0000	19.3465
0.0000	0.0000	15.3679	0.0000
19.3072	0.0000	18.7128	9.4330
0.0000	9.0625	0.0000	17.3327
13.5774	0.0000	11.6238	0.0000
0.0000	18.6279	8.9077	6.9775
0.0000	0.0000	0.0000	18.8879
0.0000	13.0779	0.0000	0.0000
10.4755	0.0000	7.0322	0.0000
0.0000	15.4738	0.0000	0.0000
0.0000	0.0000	5.7168	0.0000
13.9794	0.0000	6.0532	0.0000
6.3860	0.0000	0.0000	16.0061
12.7441	0.0000	0.0000	0.0000
6.8579	0.0000	0.0000	11.4169
0.0000	15.9267	0.0000	0.0000
9.0162	0.0000	0.0000	8.0495
16.9756	14.7622	8.5006	6.6869
17.5676	12.4734	0.0000	12.6476
7.9592	0.0000	0.0000	0.0000
0.0000	18.0635	0.0000	0.0000
18.7682	0.0000	0.0000	14.0933
0.0000	12.3487	11.1713	0.0000
10.1975	0.0000	0.0000	17.0678
